สถาบัน,วิทยาเขต,รหัสหลักสูตร,คณะ/สำนักวิชา,ชื่อหลักสูตร,รายละเอียด,สาขาวิชา/วิชาเอก,รหัสรับร่วม,รับ,สมัคร,ผ่าน,คะแนนต่ำสุด,คะแนนสูงสุด
มหาวิทยาลัยบูรพา,หลัก,10190111300701A,คณะวิศวกรรมศาสตร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต (วศ.บ.) สาขาวิชาวิศวกรรมเครื่องกล ภาคปกติ,Admission ,,0,50,363,50,34.4872,45.9775
มหาวิทยาลัยบูรพา,หลัก,10190111301601A,คณะวิศวกรรมศาสตร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต (วศ.บ.) สาขาวิชาวิศวกรรมไฟฟ้า ภาคปกติ,Admission ,,0,30,453,30,38.1958,51.6749
มหาวิทยาลัยบูรพา,หลัก,10190111302101A,คณะวิศวกรรมศาสตร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต (วศ.บ.) สาขาวิชาวิศวกรรมโยธา ภาคปกติ,Admission ,,0,70,815,70,38.5247,47.0872
มหาวิทยาลัยบูรพา,หลัก,10190111302501A,คณะวิศวกรรมศาสตร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต (วศ.บ.) สาขาวิชาวิศวกรรมวัสดุ ภาคปกติ,Admission ,,0,20,82,20,29.5665,42.6664
มหาวิทยาลัยบูรพา,หลัก,10190111302802A,คณะวิศวกรรมศาสตร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต (วศ.บ.) สาขาวิชาวิศวกรรมสิ่งแวดล้อม ภาคปกติ (รูปแบบที่ 1),Admission ,,0,20,183,20,49.8359,57.3718
มหาวิทยาลัยบูรพา,หลัก,10190111302803A,คณะวิศวกรรมศาสตร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต (วศ.บ.) สาขาวิชาวิศวกรรมสิ่งแวดล้อม ภาคปกติ (รูปแบบที่ 2),Admission ,,0,15,19,6,13.4500,34.8873
มหาวิทยาลัยบูรพา,หลัก,10190111303401A,คณะวิศวกรรมศาสตร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต (วศ.บ.) สาขาวิชาวิศวกรรมระบบสมองกลฝังตัวและอิเล็กทรอนิกส์สื่อสาร ภาคปกติ,Admission ,,0,35,156,35,35.2469,46.2637
มหาวิทยาลัยบูรพา,หลัก,10190111303501A,คณะวิศวกรรมศาสตร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต (วศ.บ.) สาขาวิชาวิศวกรรมอุตสาหการ ภาคปกติ,Admission ,,0,45,438,45,35.7332,46.6208
มหาวิทยาลัยบูรพา,หลัก,10190112112501A,คณะสาธารณสุขศาสตร์,หลักสูตรวิทยาศาสตรบัณฑิต (วท.บ.) สาขาวิชาสุขศึกษาและการส่งเสริมสุขภาพ ภาคปกติ,Admission ,,0,40,133,40,22.8450,32.8350
มหาวิทยาลัยบูรพา,หลัก,10190112112701A,คณะสาธารณสุขศาสตร์,หลักสูตรสาธารณสุขศาสตรบัณฑิต (ส.บ.) สาขาวิชาการสาธารณสุขชุมชน ภาคปกติ,Admission ,,0,35,466,36,29.5250,36.8250
มหาวิทยาลัยบูรพา,หลัก,10190112112702A,คณะสาธารณสุขศาสตร์,หลักสูตรวิทยาศาสตรบัณฑิต (วท.บ.) สาขาวิชาสุขศาสตร์อุตสาหกรรมและความปลอดภัย ภาคปกติ,Admission ,,0,26,280,26,28.8650,33.9350
มหาวิทยาลัยบูรพา,หลัก,10190112112703A,คณะสาธารณสุขศาสตร์,หลักสูตรวิทยาศาสตรบัณฑิต (วท.บ.) สาขาวิชาอนามัยสิ่งแวดล้อม ภาคปกติ,Admission ,,0,40,230,40,25.1000,34.9250
มหาวิทยาลัยบูรพา,หลัก,10190113800101A,คณะศิลปกรรมศาสตร์,หลักสูตรศิลปกรรมศาสตรบัณฑิต (ศป.บ.) สาขาวิชานิเทศศิลป์ ภาคปกติ,Admission ,,0,10,256,10,56.8081,63.3304
มหาวิทยาลัยบูรพา,หลัก,10190113800101B,คณะศิลปกรรมศาสตร์,หลักสูตรศิลปกรรมศาสตรบัณฑิต (ศป.บ.) สาขาวิชานิเทศศิลป์ ภาคพิเศษ,Admission ,,0,30,64,30,17.2222,59.0635
มหาวิทยาลัยบูรพา,หลัก,10190113800102A,คณะศิลปกรรมศาสตร์,หลักสูตรศิลปกรรมศาสตรบัณฑิต (ศป.บ.) สาขาวิชาออกแบบเซรามิกส์ ภาคปกติ,Admission ,,0,17,69,17,48.6500,57.8384
มหาวิทยาลัยบูรพา,หลัก,10190113800103C,คณะศิลปกรรมศาสตร์,หลักสูตรศิลปกรรมศาสตรบัณฑิต (ศป.บ.) สาขาวิชาการออกแบบผลิตภัณฑ์ (หลักสูตรสองภาษา) ภาคปกติ,Admission ,,0,20,53,20,14.3000,53.8469
มหาวิทยาลัยบูรพา,หลัก,10190113800301A,คณะศิลปกรรมศาสตร์,หลักสูตรศิลปกรรมศาสตรบัณฑิต (ศป.บ.) สาขาวิชาครีเอทีฟอาร์ต และกราฟิกครีเอทีฟ กลุ่มกราฟิกครีเอทีฟ ภาคปกติ,Admission ,กลุ่มกราฟิกครีเอทีฟ ภาคปกติ,0,1,130,1,63.0581,63.0581
มหาวิทยาลัยบูรพา,หลัก,10190113800301A,คณะศิลปกรรมศาสตร์,หลักสูตรศิลปกรรมศาสตรบัณฑิต (ศป.บ.) สาขาวิชาครีเอทีฟอาร์ต และกราฟิกครีเอทีฟ กลุ่มครีเอทีฟอาร์ต ภาคปกติ,Admission ,กลุ่มครีเอทีฟอาร์ต ภาคปกติ,0,1,147,1,58.8275,58.8275
มหาวิทยาลัยบูรพา,หลัก,10190113800302A,คณะศิลปกรรมศาสตร์,หลักสูตรศิลปกรรมศาสตรบัณฑิต (ศป.บ.) สาขาวิชาจิตรกรรมสร้างสรรค์ ภาคปกติ,Admission ,,0,10,91,10,54.1828,59.3000
มหาวิทยาลัยบูรพา,หลัก,10190114800201A,คณะดนตรีและการแสดง,หลักสูตรศิลปกรรมศาสตรบัณฑิต (ศป.บ.) สาขาวิชาดนตรี เอกดนตรีสากล ภาคปกติ,Admission ,เอกดนตรีสากล ภาคปกติ,0,1,73,1,54.7356,54.7356
มหาวิทยาลัยบูรพา,หลัก,10190114800201A,คณะดนตรีและการแสดง,หลักสูตรศิลปกรรมศาสตรบัณฑิต (ศป.บ.) สาขาวิชาดนตรี เอกดนตรีไทย ภาคปกติ,Admission ,เอกดนตรีไทย ภาคปกติ,0,10,11,4,6.5000,45.9750
มหาวิทยาลัยบูรพา,หลัก,10190114800401A,คณะดนตรีและการแสดง,หลักสูตรศิลปกรรมศาสตรบัณฑิต (ศป.บ.) สาขาวิชาศิลปะการแสดง เอกนาฏศิลป์และการกำกับลีลา ภาคปกติ,Admission ,เอกนาฏศิลป์และการกำกับลีลา ภาคปกติ,0,1,42,1,53.2772,53.2772
มหาวิทยาลัยบูรพา,หลัก,10190114800401A,คณะดนตรีและการแสดง,หลักสูตรศิลปกรรมศาสตรบัณฑิต (ศป.บ.) สาขาวิชาศิลปะการแสดง เอกศิลปะการละคร ภาคปกติ,Admission ,เอกศิลปะการละคร ภาคปกติ,0,10,108,10,53.8078,62.4744
มหาวิทยาลัยบูรพา,หลัก,10190114900101A,คณะดนตรีและการแสดง,หลักสูตรศิลปศาสตรบัณฑิต (ศศ.บ.) สาขาวิชาการจัดการผลิตสื่อและวัฒนธรรมสร้างสรรค์ ภาคปกติ,Admission ,,0,30,401,30,56.8998,65.5242
มหาวิทยาลัยบูรพา,หลัก,10190115700201A,คณะศึกษาศาสตร์,หลักสูตรการศึกษาบัณฑิต (กศ.บ.) สาขาวิชาการประถมศึกษา จิตวิทยาและการแนะแนว (หลักสูตร 4 ปี) ภาคปกติ,Admission ,,0,23,"1,147",23,69.7747,73.7871
มหาวิทยาลัยบูรพา,หลัก,10190115700601A,คณะศึกษาศาสตร์,หลักสูตรการศึกษาบัณฑิต (กศ.บ.) สาขาวิชาการศึกษาปฐมวัย (หลักสูตร 4 ปี) ภาคปกติ,Admission ,,0,19,801,19,68.1874,72.9872
มหาวิทยาลัยบูรพา,หลัก,10190115700801A,คณะศึกษาศาสตร์,หลักสูตรการศึกษาบัณฑิต (กศ.บ.) สาขาวิชาคณิตศาสตร์ (หลักสูตร 4 ปี) ภาคปกติ,Admission ,,0,28,329,28,51.5388,71.1108
มหาวิทยาลัยบูรพา,หลัก,10190115701001A,คณะศึกษาศาสตร์,หลักสูตรการศึกษาบัณฑิต (กศ.บ.) สาขาวิชาเคมี (หลักสูตร 4 ปี) ภาคปกติ,Admission ,,0,27,56,19,30.2858,52.4774
มหาวิทยาลัยบูรพา,หลัก,10190115701301A,คณะศึกษาศาสตร์,หลักสูตรการศึกษาบัณฑิต (กศ.บ.) สาขาวิชาชีววิทยา (หลักสูตร 4 ปี) ภาคปกติ,Admission ,,0,23,218,23,54.4288,64.4868
มหาวิทยาลัยบูรพา,หลัก,10190115701501A,คณะศึกษาศาสตร์,หลักสูตรการศึกษาบัณฑิต (กศ.บ.) สาขาวิชาเทคโนโลยีดิจิทัลเพื่อการศึกษาและคอมพิวเตอร์ศึกษา (หลักสูตร 4 ปี) ภาคปกติ,Admission ,,0,72,164,72,36.4527,61.7331
มหาวิทยาลัยบูรพา,หลัก,10190115701801A,คณะศึกษาศาสตร์,หลักสูตรการศึกษาบัณฑิต (กศ.บ.) สาขาวิชาฟิสิกส์ (หลักสูตร 4 ปี) ภาคปกติ,Admission ,,0,27,41,16,15.8000,49.6776
มหาวิทยาลัยบูรพา,หลัก,10190115702001A,คณะศึกษาศาสตร์,หลักสูตรการศึกษาบัณฑิต (กศ.บ.) สาขาวิชาภาษาจีน (หลักสูตร 5 ปี) ภาคปกติ,Admission ,,0,15,115,15,54.4552,62.2415
มหาวิทยาลัยบูรพา,หลัก,10190116210201A,คณะโลจิสติกส์,หลักสูตรวิทยาศาสตรบัณฑิต (วท.บ.) สาขาวิชาวิทยาการเดินเรือ (หลักสูตร 5 ปี) ภาคปกติ,Admission ,,0,50,57,19,23.5220,39.8108
มหาวิทยาลัยบูรพา,หลัก,10190116210202A,คณะโลจิสติกส์,หลักสูตรวิทยาศาสตรบัณฑิต (วท.บ.) สาขาวิชาการจัดการโลจิสติกส์และโซ่อุปทาน แขนงวิชาวิศวกรรมโซ่อุปทาน ภาคปกติ,Admission ,แขนงวิชาวิศวกรรมโซ่อุปทาน ภาคปกติ,0,40,304,40,39.4582,50.2666
มหาวิทยาลัยบูรพา,หลัก,10190116611002A,คณะโลจิสติกส์,หลักสูตรวิทยาศาสตรบัณฑิต (วท.บ.) สาขาวิชาการจัดการโลจิสติกส์และโซ่อุปทาน แขนงวิชาการจัดการอุตสาหกรรมพาณิชยนาวี ภาคปกติ,Admission ,แขนงวิชาการจัดการอุตสาหกรรมพาณิชยนาวี ภาคปกติ,0,26,255,26,46.8860,60.8775
มหาวิทยาลัยบูรพา,หลัก,10190116611002A,คณะโลจิสติกส์,หลักสูตรวิทยาศาสตรบัณฑิต (วท.บ.) สาขาวิชาการจัดการโลจิสติกส์และโซ่อุปทาน แขนงวิชาการจัดการโลจิสติกส์ ภาคปกติ,Admission ,แขนงวิชาการจัดการโลจิสติกส์ ภาคปกติ,0,38,710,38,52.5190,75.7610
มหาวิทยาลัยบูรพา,หลัก,10190116611002A,คณะโลจิสติกส์,หลักสูตรวิทยาศาสตรบัณฑิต (วท.บ.) สาขาวิชาการจัดการโลจิสติกส์และโซ่อุปทาน แขนงวิชาการค้าและโลจิสติกส์ระหว่างประเทศ ภาคปกติ,Admission ,แขนงวิชาการค้าและโลจิสติกส์ระหว่างประเทศ ภาคปกติ,0,43,791,43,54.5110,75.7665
มหาวิทยาลัยบูรพา,หลัก,10190117112001A,คณะวิทยาศาสตร์การกีฬา,หลักสูตรวิทยาศาสตรบัณฑิต (วท.บ.) สาขาวิชาวิทยาศาสตร์การออกกำลังกายและการกีฬา ภาคปกติ,Admission ,,0,40,391,40,39.9870,52.2083
มหาวิทยาลัยบูรพา,หลัก,10190117900101A,คณะวิทยาศาสตร์การกีฬา,หลักสูตรศิลปศาสตรบัณฑิต (ศศ.บ.) สาขาวิชาการจัดการและการสอนกีฬา ภาคปกติ,Admission ,,0,20,158,20,37.4252,44.0044
มหาวิทยาลัยบูรพา,หลัก,10190117903801A,คณะวิทยาศาสตร์การกีฬา,หลักสูตรศิลปศาสตรบัณฑิต (ศศ.บ.) สาขาวิชาสื่อสารมวลชนทางกีฬา ภาคปกติ,Admission ,,0,30,248,30,43.6914,54.1666
มหาวิทยาลัยบูรพา,หลัก,10190118610201E,วิทยาลัยนานาชาติ,หลักสูตรบริหารธุรกิจบัณฑิต (บธ.บ.) สาขาวิชาการจัดการสุขภาพแบบองค์รวม ภาคปกติ,Admission ,,0,180,16,4,30.9496,58.1499
มหาวิทยาลัยบูรพา,หลัก,10190118610801E,วิทยาลัยนานาชาติ,หลักสูตรบริหารธุรกิจบัณฑิต (บธ.บ.) กลุ่มวิชาการเงิน ภาคปกติ,Admission ,กลุ่มวิชาการเงิน ภาคปกติ,0,30,42,12,27.9242,64.0998
มหาวิทยาลัยบูรพา,หลัก,10190118610801E,วิทยาลัยนานาชาติ,หลักสูตรบริหารธุรกิจบัณฑิต (บธ.บ.) กลุ่มวิชาการตลาดดิจิทัลและสร้างสรรค์ ภาคปกติ,Admission ,กลุ่มวิชาการตลาดดิจิทัลและสร้างสรรค์ ภาคปกติ,0,50,74,25,7.0750,58.5244
มหาวิทยาลัยบูรพา,หลัก,10190118610801E,วิทยาลัยนานาชาติ,หลักสูตรบริหารธุรกิจบัณฑิต (บธ.บ.) กลุ่มวิชาการจัดการธุรกิจระหว่างประเทศ ภาคปกติ,Admission ,กลุ่มวิชาการจัดการธุรกิจระหว่างประเทศ ภาคปกติ,0,120,123,44,6.6750,64.8248
มหาวิทยาลัยบูรพา,หลัก,10190118611001E,วิทยาลัยนานาชาติ,หลักสูตรบริหารธุรกิจบัณฑิต (บธ.บ.) สาขาวิชาการจัดการโลจิสติกส์และโซ่อุปทานอัจฉริยะ ภาคปกติ,Admission ,,0,180,102,37,23.2492,69.3992
มหาวิทยาลัยบูรพา,หลัก,10190118620101E,วิทยาลัยนานาชาติ,หลักสูตรบริหารธุรกิจบัณฑิต (บธ.บ.) สาขาวิชาการจัดการการบริการการท่องเที่ยวและไมซ์ ภาคปกติ,Admission ,,0,165,61,13,28.1500,59.4249
มหาวิทยาลัยบูรพา,หลัก,10190118900101E,วิทยาลัยนานาชาติ,หลักสูตรศิลปศาสตรบัณฑิต (ศศ.บ.) สาขาวิชาทรัพยากรมนุษย์และการสื่อสาร กลุ่มวิชาทรัพยากรมนุษย์นานาชาติ ภาคปกติ,Admission ,กลุ่มวิชาทรัพยากรมนุษย์นานาชาติ ภาคปกติ,0,60,16,6,18.0000,47.5499
มหาวิทยาลัยบูรพา,หลัก,10190118900101E,วิทยาลัยนานาชาติ,หลักสูตรศิลปศาสตรบัณฑิต (ศศ.บ.) สาขาวิชาทรัพยากรมนุษย์และการสื่อสาร กลุ่มวิชาการติดต่อสื่อสารเชิงธุรกิจ ภาคปกติ,Admission ,กลุ่มวิชาการติดต่อสื่อสารเชิงธุรกิจ ภาคปกติ,0,90,25,8,35.6247,55.4243
มหาวิทยาลัยบูรพา,หลัก,10190119110101A,คณะสหเวชศาสตร์,หลักสูตรวิทยาศาสตรบัณฑิต (วท.บ.) สาขาวิชากายภาพบำบัด ภาคปกติ,Admission ,,0,45,"1,060",45,51.9750,56.9108
มหาวิทยาลัยบูรพา,หลัก,10190119110801A,คณะสหเวชศาสตร์,หลักสูตรแพทย์แผนไทยประยุกต์บัณฑิต (พทป.บ.) สาขาวิชาการแพทย์แผนไทยประยุกต์ ภาคปกติ,Admission ,,0,25,219,25,45.7882,51.7573
มหาวิทยาลัยบูรพา,หลัก,10190119111301A,คณะสหเวชศาสตร์,หลักสูตรวิทยาศาสตรบัณฑิต (วท.บ.) สาขาวิชาเทคนิคการแพทย์ ภาคปกติ,Admission ,,0,40,"1,499",40,43.2410,49.8154
มหาวิทยาลัยบูรพา,หลัก,10190119111801A,คณะสหเวชศาสตร์,หลักสูตรวิทยาศาสตรบัณฑิต (วท.บ.) สาขาวิชาโภชนาการและการกำหนดอาหาร ภาคปกติ,Admission ,,0,55,321,55,45.8865,57.9683
มหาวิทยาลัยบูรพา,หลัก,10190119112101A,คณะสหเวชศาสตร์,หลักสูตรวิทยาศาสตรบัณฑิต (วท.บ.) สาขาวิชาวิทยาศาสตร์การแพทย์ ภาคปกติ,Admission ,,0,80,411,80,45.2082,60.0364
มหาวิทยาลัยบูรพา,หลัก,10190119112102A,คณะสหเวชศาสตร์,หลักสูตรวิทยาศาสตรบัณฑิต (วท.บ.) สาขาวิชาพยาธิวิทยากายวิภาค ภาคปกติ,Admission ,,0,60,286,60,46.0198,54.8098
มหาวิทยาลัยบูรพา,จันทบุรี,10190220220101A,คณะวิทยาศาตร์และศิลปศาสตร์,หลักสูตรวิทยาศาสตรบัณฑิต (วท.บ.) สาขาวิชาเทคโนโลยีสารสนเทศและวิทยาการข้อมูล ภาคปกติ,Admission ,,0,80,26,6,8.2500,52.9162
มหาวิทยาลัยบูรพา,จันทบุรี,10190220220301C,คณะวิทยาศาตร์และศิลปศาสตร์,หลักสูตรวิทยาศาสตรบัณฑิต (วท.บ.) สาขาวิชาปัญญาประดิษฐ์ประยุกต์และเทคโนโลยีอัจฉริยะ (หลักสูตรสองภาษา) ภาคปกติ,Admission ,,0,80,5,1,48.2246,48.2246
มหาวิทยาลัยบูรพา,จันทบุรี,10190220500401A,คณะวิทยาศาตร์และศิลปศาสตร์,หลักสูตรวิทยาศาสตรบัณฑิต (วท.บ.) สาขาวิชาเทคโนโลยีการเกษตรสมัยใหม่ กลุ่มวิชาเทคโนโลยีและการจัดการไม้ผล ภาคปกติ,Admission ,กลุ่มวิชาเทคโนโลยีและการจัดการไม้ผล ภาคปกติ,0,100,3,1,43.8554,43.8554
มหาวิทยาลัยบูรพา,จันทบุรี,10190220500401A,คณะวิทยาศาตร์และศิลปศาสตร์,หลักสูตรวิทยาศาสตรบัณฑิต (วท.บ.) สาขาวิชาเทคโนโลยีการเกษตรสมัยใหม่ กลุ่มวิชาเทคโนโลยีปรับปรุงพันธุ์และการออกแบบพืชอาหาร ภาคปกติ,Admission ,กลุ่มวิชาเทคโนโลยีปรับปรุงพันธุ์และการออกแบบพืชอาหาร ภาคปกติ,0,100,5,1,25.2277,25.2277
มหาวิทยาลัยบูรพา,จันทบุรี,10190220610801A,คณะวิทยาศาตร์และศิลปศาสตร์,หลักสูตรบริหารธุรกิจบัณฑิต (บธ.บ.) กลุ่มวิชาการประกอบการ ภาคปกติ,Admission ,กลุ่มวิชาการประกอบการ ภาคปกติ,0,80,46,14,6.1500,55.5247
มหาวิทยาลัยบูรพา,จันทบุรี,10190220610801A,คณะวิทยาศาตร์และศิลปศาสตร์,หลักสูตรบริหารธุรกิจบัณฑิต (บธ.บ.) กลุ่มวิชาการตลาดและบริการ ภาคปกติ,Admission ,กลุ่มวิชาการตลาดและบริการ ภาคปกติ,0,80,88,38,29.6749,58.3496
มหาวิทยาลัยบูรพา,จันทบุรี,10190220611001A,คณะวิทยาศาตร์และศิลปศาสตร์,หลักสูตรบริหารธุรกิจบัณฑิต (บธ.บ.) สาขาวิชาการจัดการโลจิสติกส์และการค้าชายแดน ภาคปกติ,Admission ,,0,80,90,31,6.9500,63.0997
มหาวิทยาลัยบูรพา,จันทบุรี,10190220902501A,คณะวิทยาศาตร์และศิลปศาสตร์,หลักสูตรศิลปศาสตรบัณฑิต (ศศ.บ.) สาขาวิชาภาษาอังกฤษเพื่อการสื่อสารทางธุรกิจ ภาคปกติ,Admission ,,0,80,150,57,29.3497,76.1246
มหาวิทยาลัยบูรพา,จันทบุรี,10190221213001A,คณะเทคโนโลยีทางทะเล,หลักสูตรวิทยาศาสตรบัณฑิต (วท.บ.) สาขาวิชาเทคโนโลยีทางทะเล ภาคปกติ,Admission ,,0,70,170,48,7.5250,65.9579
มหาวิทยาลัยบูรพา,จันทบุรี,10190222213401A,คณะอัญมณี,หลักสูตรวิทยาศาสตรบัณฑิต (วท.บ.) สาขาวิชาเทคโนโลยีอัญมณีและเครื่องประดับ ภาคปกติ,Admission ,,0,150,20,5,7.2250,52.2693
มหาวิทยาลัยบูรพา,จันทบุรี,10190222610801A,คณะอัญมณี,หลักสูตรบริหารธุรกิจบัณฑิต (บธ.บ.) สาขาวิชาธุรกิจอัญมณีและเครื่องประดับ ภาคปกติ,Admission ,,0,150,27,8,27.2026,70.7276
มหาวิทยาลัยบูรพา,จันทบุรี,10190222800101A,คณะอัญมณี,หลักสูตรศิลปกรรมศาสตรบัณฑิต (ศป.บ.) สาขาวิชาการออกแบบเครื่องประดับ ภาคปกติ,Admission ,,0,150,40,16,6.5750,57.1165
มหาวิทยาลัยบูรพา,สระแก้ว,10190323220101A,คณะวิทยาศาตร์และสังคมศาสตร์,หลักสูตรวิทยาศาสตรบัณฑิต (วท.บ.) สาขาวิชาเทคโนโลยีสารสนเทศและนวัตกรรมทางธุรกิจ ภาคปกติ,Admission ,,0,100,29,12,5.4250,56.1749
มหาวิทยาลัยบูรพา,สระแก้ว,10190323611001A,คณะวิทยาศาตร์และสังคมศาสตร์,หลักสูตรบริหารธุรกิจบัณฑิต (บธ.บ.) สาขาวิชาการจัดการโลจิสติกส์และโซ่อุปทานสีเขียว ภาคปกติ,Admission ,,0,80,42,9,5.5500,56.2999
มหาวิทยาลัยบูรพา,สระแก้ว,10190323903101A,คณะวิทยาศาตร์และสังคมศาสตร์,หลักสูตรรัฐประศาสนศาสตรบัณฑิต (รป.บ.) สาขาวิชารัฐประศาสนศาสตร์ ภาคปกติ,Admission ,,0,80,25,8,8.2750,61.2246
มหาวิทยาลัยบูรพา,สระแก้ว,10190324500201A,คณะเทคโนโลยีการเกษตร,หลักสูตรวิทยาศาสตรบัณฑิต (วท.บ.) สาขาวิชานวัตกรรมเกษตร กลุ่มนวัตกรรมการผลิตสัตว์ ภาคปกติ,Admission ,กลุ่มนวัตกรรมการผลิตสัตว์ ภาคปกติ,0,40,2,0,0.0000,0.0000
มหาวิทยาลัยบูรพา,สระแก้ว,10190324500201A,คณะเทคโนโลยีการเกษตร,หลักสูตรวิทยาศาสตรบัณฑิต (วท.บ.) สาขาวิชานวัตกรรมเกษตร กลุ่มนวัตกรรมการผลิตพืช ภาคปกติ,Admission ,กลุ่มนวัตกรรมการผลิตพืช ภาคปกติ,0,40,2,1,27.9998,27.9998
มหาวิทยาลัยบูรพา,สระแก้ว,10190324501101A,คณะเทคโนโลยีการเกษตร,หลักสูตรวิทยาศาสตรบัณฑิต (วท.บ.) สาขาวิชาพัฒนาผลิตภัณฑ์อุตสาหกรรมเกษตร ภาคปกติ,Admission ,,0,50,1,0,0.0000,0.0000
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200110210101A,คณะเกษตรศาสตร์ ทรัพยากรธรรมชาติและสิ่งแวดล้อม,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาทรัพยากรธรรมชาติและสิ่งแวดล้อม,admission (แบบที่ 1),,0,50,100,21,14.7000,39.2997
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200110211001A,คณะเกษตรศาสตร์ ทรัพยากรธรรมชาติและสิ่งแวดล้อม,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาศาสตร์และเทคโนโลยีการอาหาร,admission (แบบที่ 1),,0,60,206,60,21.4916,48.2316
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200110211002A,คณะเกษตรศาสตร์ ทรัพยากรธรรมชาติและสิ่งแวดล้อม,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาสัตวศาสตร์และเทคโนโลยีอาหารสัตว์,admission (แบบที่ 2),,0,20,42,10,21.6664,52.5216
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200110211002A,คณะเกษตรศาสตร์ ทรัพยากรธรรมชาติและสิ่งแวดล้อม,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาสัตวศาสตร์และเทคโนโลยีอาหารสัตว์,admission (แบบที่ 1),,0,40,85,28,9.4581,44.9664
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200110211201A,คณะเกษตรศาสตร์ ทรัพยากรธรรมชาติและสิ่งแวดล้อม,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาเทคโนโลยีชีวภาพทางการเกษตร,admission (แบบที่ 1),,0,75,37,5,37.6283,42.0748
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200110500201A,คณะเกษตรศาสตร์ ทรัพยากรธรรมชาติและสิ่งแวดล้อม,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาศาสตร์การเกษตร,admission (แบบที่ 1),,0,80,72,18,12.4500,40.6364
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200110500401A,คณะเกษตรศาสตร์ ทรัพยากรธรรมชาติและสิ่งแวดล้อม,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาเกษตรแม่นยำ,admission (แบบที่ 2),,0,30,18,1,33.1633,33.1633
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200110500401A,คณะเกษตรศาสตร์ ทรัพยากรธรรมชาติและสิ่งแวดล้อม,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาเกษตรแม่นยำ,admission (แบบที่ 1),,0,70,20,2,25.4581,30.2083
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200110500601A,คณะเกษตรศาสตร์ ทรัพยากรธรรมชาติและสิ่งแวดล้อม,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาศาสตร์การประมง,admission (แบบที่ 1),,0,50,33,11,16.3300,45.5949
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200110500601A,คณะเกษตรศาสตร์ ทรัพยากรธรรมชาติและสิ่งแวดล้อม,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาศาสตร์การประมง,admission (แบบที่ 2),,0,50,50,19,16.6416,45.4300
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200110903001A,คณะเกษตรศาสตร์ ทรัพยากรธรรมชาติและสิ่งแวดล้อม,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาภูมิศาสตร์,admission (แบบที่ 2),,0,20,17,4,25.3750,37.6848
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200110903001A,คณะเกษตรศาสตร์ ทรัพยากรธรรมชาติและสิ่งแวดล้อม,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาภูมิศาสตร์,admission (แบบที่ 1),,0,40,22,5,31.7783,45.5833
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200112901001A,คณะนิติศาสตร์,หลักสูตรนิติศาสตรบัณฑิต,admission (แบบที่ 1),,0,200,"1,780",200,57.6664,75.0888
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200113610101A,คณะบริหารธุรกิจ เศรษฐศาสตร์และการสื่อสาร,หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการเงิน,admission (แบบที่ 1),,0,35,151,35,35.4500,58.8000
มหาวิทยาลัยนเรศวร,วิทยาเขตหลัก,10200113610101A,คณะบริหารธุรกิจ เศรษฐศาสตร์และการสื่อสาร,หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการเงิน,admission (แบบที่ 2),,0,35,177,35,43.2500,59.2000
