สถาบัน,วิทยาเขต,รหัสหลักสูตร,รหัสสาขา,รหัสโครงการ,คณะ,หลักสูตร,รายละเอียด,สาขา/วิชาเอก,รหัสรับร่วม,รับ,สมัคร,ผ่าน,คะแนนสูงสุด,คะแนนต่ำสุด,ผ่าน DS,คะแนนสูงสุด DS,คะแนนต่ำสุด DS
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090110800101A,D,A0001,คณะศิลปกรรมศาสตร์,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาออกแบบทัศนศิลป์,Admission-สาขาวิชาออกแบบทัศนศิลป์ วิชาเอกการออกแบบภายใน,วิชาเอกการออกแบบภายใน,,5,197,5,64.4726,61.3646,5,64.4726,61.3646
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090110800301A,0,A0001,คณะศิลปกรรมศาสตร์,หลักสูตรศิลปกรรมศาสตรบัณฑิต สาขาวิชาทัศนศิลป์,Admission,,,10,146,10,66.4690,60.9166,10,66.4690,60.9166
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090110904001C,0,A0001,คณะศิลปกรรมศาสตร์,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชานวัตกรรมการจัดการศิลปวัฒนธรรม (หลักสูตร 2 ภาษา),Admission,,,50,418,50,64.6224,55.0446,50,63.8348,54.2468
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090130900101C,A,A0001,วิทยาลัยนวัตกรรมสื่อสารสังคม,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชานวัตกรรมการสื่อสาร,Admission-สาขาวิชานวัตกรรมการสื่อสาร วิชาเอกการสื่อสารและการผลิตสื่อดิจิทัลเพื่อการท่องเที่ยว (หลักสูตร 2 ภาษา),วิชาเอกการสื่อสารและการผลิตสื่อดิจิทัลเพื่อการท่องเที่ยว (หลักสูตร 2 ภาษา),,6,448,6,71.9355,69.3780,6,71.9355,68.6185
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090130900101C,B,A0001,วิทยาลัยนวัตกรรมสื่อสารสังคม,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชานวัตกรรมการสื่อสาร,Admission-สาขาวิชานวัตกรรมการสื่อสาร วิชาเอกการสื่อสารเพื่อสุขภาพ (หลักสูตร 2 ภาษา),วิชาเอกการสื่อสารเพื่อสุขภาพ (หลักสูตร 2 ภาษา),,41,337,41,67.9350,59.5385,41,67.9350,59.5385
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090130900101C,C,A0001,วิทยาลัยนวัตกรรมสื่อสารสังคม,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชานวัตกรรมการสื่อสาร,Admission-สาขาวิชานวัตกรรมการสื่อสาร วิชาเอกการสื่อสารเพื่อการจัดการนวัตกรรม (หลักสูตร 2 ภาษา),วิชาเอกการสื่อสารเพื่อการจัดการนวัตกรรม (หลักสูตร 2 ภาษา),,10,313,10,74.7745,67.6030,10,74.7745,67.0090
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090130900101C,D,A0001,วิทยาลัยนวัตกรรมสื่อสารสังคม,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชานวัตกรรมการสื่อสาร,Admission-สาขาวิชานวัตกรรมการสื่อสาร วิชาเอกการสื่อสารเพื่อเศรษฐศาสตร์ (หลักสูตร 2 ภาษา),วิชาเอกการสื่อสารเพื่อเศรษฐศาสตร์ (หลักสูตร 2 ภาษา),,28,337,28,70.9190,62.1760,28,70.9190,61.0170
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090130900101C,E,A0001,วิทยาลัยนวัตกรรมสื่อสารสังคม,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชานวัตกรรมการสื่อสาร,Admission-สาขาวิชานวัตกรรมการสื่อสาร วิชาเอกการสื่อสารเพื่อการเกษตรสร้างสรรค์ (หลักสูตร 2 ภาษา),วิชาเอกการสื่อสารเพื่อการเกษตรสร้างสรรค์ (หลักสูตร 2 ภาษา),,46,228,46,59.4810,48.7235,46,59.3170,48.0245
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090130900801C,A,A0001,วิทยาลัยนวัตกรรมสื่อสารสังคม,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชานวัตกรรมสื่อสารสังคม,Admission-สาขาวิชานวัตกรรมสื่อสารสังคม วิชาเอกการออกแบบสื่อปฏิสัมพันธ์และมัลติมีเดีย (หลักสูตร 2 ภาษา),วิชาเอกการออกแบบสื่อปฏิสัมพันธ์และมัลติมีเดีย (หลักสูตร 2 ภาษา),,3,330,3,78.1375,76.0700,3,78.1375,74.6260
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090130900801C,B,A0001,วิทยาลัยนวัตกรรมสื่อสารสังคม,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชานวัตกรรมสื่อสารสังคม,Admission-สาขาวิชานวัตกรรมสื่อสารสังคม วิชาเอกการจัดการธุรกิจไซเบอร์ (หลักสูตร 2 ภาษา),วิชาเอกการจัดการธุรกิจไซเบอร์ (หลักสูตร 2 ภาษา),,17,452,17,76.7255,67.5525,17,76.7255,66.9040
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090130900801C,C,A0001,วิทยาลัยนวัตกรรมสื่อสารสังคม,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชานวัตกรรมสื่อสารสังคม,Admission-สาขาวิชานวัตกรรมสื่อสารสังคม วิชาเอกนวัตกรรมคอมพิวเตอร์เพื่อการสื่อสาร (หลักสูตร 2 ภาษา),วิชาเอกนวัตกรรมคอมพิวเตอร์เพื่อการสื่อสาร (หลักสูตร 2 ภาษา),,44,299,44,75.2240,58.8105,44,75.2240,57.4850
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090130901601C,B,A0001,วิทยาลัยนวัตกรรมสื่อสารสังคม,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาพยนตร์และสื่อดิจิทัล,Admission-สาขาวิชาภาพยนตร์และสื่อดิจิทัล วิชาเอกการแสดงและกำกับการแสดงภาพยนตร์ (หลักสูตร 2 ภาษา),วิชาเอกการแสดงและกำกับการแสดงภาพยนตร์ (หลักสูตร 2 ภาษา),,5,732,5,79.7885,77.0800,5,79.7885,74.7475
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090130901601C,C,A0001,วิทยาลัยนวัตกรรมสื่อสารสังคม,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาพยนตร์และสื่อดิจิทัล,Admission-สาขาวิชาภาพยนตร์และสื่อดิจิทัล วิชาเอกการออกแบบเพื่องานภาพยนตร์และสื่อดิจิทัล (หลักสูตร 2 ภาษา),วิชาเอกการออกแบบเพื่องานภาพยนตร์และสื่อดิจิทัล (หลักสูตร 2 ภาษา),,5,491,5,80.5640,73.6710,5,80.5640,72.5005
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090130901601C,D,A0001,วิทยาลัยนวัตกรรมสื่อสารสังคม,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาพยนตร์และสื่อดิจิทัล,Admission-สาขาวิชาภาพยนตร์และสื่อดิจิทัล วิชาเอกการการจัดการภาพยนตร์และสื่อดิจิทัล (หลักสูตร 2 ภาษา),วิชาเอกการจัดการภาพยนตร์และสื่อดิจิทัล (หลักสูตร 2 ภาษา),,33,549,33,77.7500,67.8230,33,77.7500,66.6775
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090149611101A,0,A0060,คณะเศรษฐศาสตร์,หลักสูตรเศรษฐศาสตรบัณฑิต,Admission (รับกลุ่ม แกนกลาง),,3030,130,1156,130,64.8002,53.3698,130,63.1372,52.5990
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090149611101A,0,A0061,คณะเศรษฐศาสตร์,หลักสูตรเศรษฐศาสตรบัณฑิต,Admission (รับกลุ่ม นานาชาติ GED),,3030,130,1156,0,0.0000,0.0000,0,0.0000,0.0000
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090149611101B,0,A0062,คณะเศรษฐศาสตร์,หลักสูตรเศรษฐศาสตรบัณฑิต (โครงการพิเศษ),Admission (รับกลุ่ม แกนกลาง),,3031,130,660,130,59.1830,46.9950,130,59.1830,46.0256
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090149611101B,0,A0063,คณะเศรษฐศาสตร์,หลักสูตรเศรษฐศาสตรบัณฑิต (โครงการพิเศษ),Admission (รับกลุ่ม นานาชาติ GED),,3031,130,660,0,0.0000,0.0000,0,0.0000,0.0000
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090149611101E,0,A0001,คณะเศรษฐศาสตร์,หลักสูตรเศรษฐศาสตรบัณฑิต (หลักสูตรนานาชาติ),Admission,,,75,398,75,61.9705,47.1981,75,61.9705,46.3182
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090166620101A,0,A0001,คณะวัฒนธรรมสิ่งแวดล้อมและการท่องเที่ยวเชิงนิเวศ,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชานวัตกรรมการจัดการการท่องเที่ยวเพื่อการพัฒนา,Admission,,,53,376,53,65.8338,53.3198,53,65.8338,52.6433
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090166620101B,0,A0001,คณะวัฒนธรรมสิ่งแวดล้อมและการท่องเที่ยวเชิงนิเวศ,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชานวัตกรรมการจัดการการท่องเที่ยวเพื่อการพัฒนา (โครงการพิเศษ),Admission,,,18,291,18,53.8831,50.1833,18,53.8831,50.1795
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090168610501A,0,A0001,คณะบริหารธุรกิจเพื่อสังคม,หลักสูตรบัญชีบัณฑิต,Admission,,,55,1001,55,64.9322,54.5087,55,64.9322,54.0431
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090168610501B,0,A0001,คณะบริหารธุรกิจเพื่อสังคม,หลักสูตรบัญชีบัณฑิต (โครงการพิเศษ),Admission,,,40,434,40,57.0475,51.0206,40,57.0475,49.9374
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090168610801A,A,A0001,คณะบริหารธุรกิจเพื่อสังคม,หลักสูตรบริหารธุรกิจบัณฑิต,Admission-หลักสูตรบริหารธุรกิจบัณฑิต วิชาเอกการตลาด,วิชาเอกการตลาด,,19,153,19,60.0214,49.9977,19,60.0214,49.9977
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090168610801A,C,A0001,คณะบริหารธุรกิจเพื่อสังคม,หลักสูตรบริหารธุรกิจบัณฑิต,Admission-หลักสูตรบริหารธุรกิจบัณฑิต วิชาเอกการเงิน,วิชาเอกการเงิน,,42,987,42,72.7645,67.3955,42,71.7060,66.7535
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090168610801A,E,A0001,คณะบริหารธุรกิจเพื่อสังคม,หลักสูตรบริหารธุรกิจบัณฑิต,Admission-หลักสูตรบริหารธุรกิจบัณฑิต วิชาเอกธุรกิจระหว่างประเทศ,วิชาเอกธุรกิจระหว่างประเทศ,,90,350,90,66.4934,46.6034,90,66.4934,46.3098
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090168610801B,B,A0001,คณะบริหารธุรกิจเพื่อสังคม,หลักสูตรบริหารธุรกิจบัณฑิต,Admission-หลักสูตรบริหารธุรกิจบัณฑิต วิชาเอกการตลาด (โครงการพิเศษ),วิชาเอกการตลาด (โครงการพิเศษ),,8,41,8,51.8847,44.3094,8,51.8847,44.3094
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090168610801B,D,A0001,คณะบริหารธุรกิจเพื่อสังคม,หลักสูตรบริหารธุรกิจบัณฑิต,Admission-หลักสูตรบริหารธุรกิจบัณฑิต วิชาเอกการเงิน (โครงการพิเศษ),วิชาเอกการเงิน (โครงการพิเศษ),,24,407,24,67.3590,64.1815,24,67.3590,62.2865
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090168610801B,F,A0001,คณะบริหารธุรกิจเพื่อสังคม,หลักสูตรบริหารธุรกิจบัณฑิต,Admission-หลักสูตรบริหารธุรกิจบัณฑิต วิชาเอกธุรกิจระหว่างประเทศ (โครงการพิเศษ),วิชาเอกธุรกิจระหว่างประเทศ (โครงการพิเศษ),,45,168,45,50.6158,40.3364,45,50.6158,40.0502
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090168610802A,0,A0001,คณะบริหารธุรกิจเพื่อสังคม,หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาธุรกิจเพื่อสังคม,Admission,,,58,641,58,70.5150,62.2765,58,69.7690,61.5160
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090168610802B,0,A0001,คณะบริหารธุรกิจเพื่อสังคม,หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาธุรกิจเพื่อสังคม (โครงการพิเศษ),Admission,,,32,360,32,68.3570,58.3300,32,66.1005,56.6580
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090168610802E,0,A0001,คณะบริหารธุรกิจเพื่อสังคม,หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการจัดการธุรกิจโลก (หลักสูตรนานาชาติ) (โครงการพิเศษ),Admission,,,35,140,35,82.5000,56.2500,29,80.0000,55.0000
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090168620102A,0,A0001,คณะบริหารธุรกิจเพื่อสังคม,หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการท่องเที่ยวและการโรงแรม,Admission,,,44,270,44,57.6856,50.2790,44,57.6856,50.1675
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090168620102B,0,A0001,คณะบริหารธุรกิจเพื่อสังคม,หลักสูตรบริหารธุรกิจบัณฑิต สาขาวิชาการท่องเที่ยวและการโรงแรม (โครงการพิเศษ),Admission,,,30,170,30,52.7531,43.9303,30,52.7531,43.5537
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090169213401C,0,A0001,วิทยาลัยอุตสาหกรรมสร้างสรรค์,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาอัญมณีและเครื่องประดับ (หลักสูตร 2 ภาษา),Admission,,,64,11,6,42.1402,29.7720,6,42.1402,29.7720
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090169610201C,0,A0001,วิทยาลัยอุตสาหกรรมสร้างสรรค์,หลักสูตรศิลปศาสตรและวิทยาศาสตรบัณฑิต ,,,,,,,,,,,
"สาขาวิชาผู้ประกอบการใหม่สร้างสรรค์ (หลักสูตร 3 ภาษา)""",Admission,0,0,130,54,34,44.696,3.432,33,44.6096,30.4302,,,,,,
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090169800103C,0,A0001,วิทยาลัยอุตสาหกรรมสร้างสรรค์,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาผลิตภัณฑ์สร้างสรรค์ (หลักสูตร 2 ภาษา),Admission,,,56,104,51,63.5504,33.5379,45,57.1991,33.5379
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090170620101E,0,A0001,วิทยาลัยนานาชาติเพื่อศึกษาความยั่งยืน,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาการจัดการภาคบริการและการท่องเที่ยวอย่างยั่งยืน (หลักสูตรนานาชาติ),Admission,,,79,300,81,93.7500,52.5000,83,93.7500,50.0000
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090170902504E,0,A0001,วิทยาลัยนานาชาติเพื่อศึกษาความยั่งยืน,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาและการสื่อสารระหว่างวัฒนธรรม (หลักสูตรนานาชาติ),Admission,,,52,237,54,95.0000,57.5000,53,95.0000,56.2500
มหาวิทยาลัยศรีนครินทรวิโรฒ,ประสานมิตร,10090170902504G,0,A0001,วิทยาลัยนานาชาติเพื่อศึกษาความยั่งยืน,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาภาษาและการสื่อสารระหว่างวัฒนธรรม (หลักสูตรนานาชาติ) (โครงการพิเศษ),Admission,,,80,84,22,76.2500,50.0000,17,76.2500,50.0000
มหาวิทยาลัยศรีนครินทรวิโรฒ,องครักษ์,10090204112001A,0,A0042,คณะพลศึกษา,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาศาสตร์การกีฬาและการออกกำลังกาย,Admission (รับกลุ่ม แกนกลาง),,3021,24,198,24,57.8148,46.9522,24,57.8148,46.5272
มหาวิทยาลัยศรีนครินทรวิโรฒ,องครักษ์,10090204112001A,0,A0043,คณะพลศึกษา,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาวิทยาศาสตร์การกีฬาและการออกกำลังกาย,Admission (รับกลุ่ม นานาชาติ อาชีวะ กศน. GED),,3021,24,198,0,0.0000,0.0000,0,0.0000,0.0000
มหาวิทยาลัยศรีนครินทรวิโรฒ,องครักษ์,10090204112701A,A,A0044,คณะพลศึกษา,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาสาธารณสุขศาสตร์,Admission-สาขาวิชาสาธารณสุขศาสตร์ วิชาเอกอนามัยสิ่งแวดล้อม (รับกลุ่มแกนกลาง),สาขาวิชาสาธารณสุขศาสตร์  - อนามัยสิ่งแวดล้อม,3022,39,261,39,35.3342,30.2428,39,35.3342,29.7050
มหาวิทยาลัยศรีนครินทรวิโรฒ,องครักษ์,10090204112701A,A,A0045,คณะพลศึกษา,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาสาธารณสุขศาสตร์,Admission-สาขาวิชาสาธารณสุขศาสตร์ วิชาเอกอนามัยสิ่งแวดล้อม (รับกลุ่มนานาชาติ),สาขาวิชาสาธารณสุขศาสตร์  - อนามัยสิ่งแวดล้อม,3022,39,261,0,0.0000,0.0000,0,0.0000,0.0000
มหาวิทยาลัยศรีนครินทรวิโรฒ,องครักษ์,10090204112701A,B,A0046,คณะพลศึกษา,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาสาธารณสุขศาสตร์,Admission-สาขาวิชาสาธารณสุขศาสตร์ วิชาเอกสาธารณสุขชุมชน (รับกลุ่ม แกนกลาง),สาขาวิชาสาธารณสุขศาสตร์  - สาธารณสุขชุมชน,3023,26,258,26,38.8190,32.1712,26,36.6486,31.6256
มหาวิทยาลัยศรีนครินทรวิโรฒ,องครักษ์,10090204112701A,B,A0047,คณะพลศึกษา,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาสาธารณสุขศาสตร์,Admission-สาขาวิชาสาธารณสุขศาสตร์ วิชาเอกสาธารณสุขชุมชน (รับกลุ่ม นานาชาติ),สาขาวิชาสาธารณสุขศาสตร์  - สาธารณสุขชุมชน,3023,26,258,0,0.0000,0.0000,0,0.0000,0.0000
มหาวิทยาลัยศรีนครินทรวิโรฒ,องครักษ์,10090204112701A,C,A0048,คณะพลศึกษา,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาสาธารณสุขศาสตร์,Admission-สาขาวิชาสาธารณสุขศาสตร์ วิชาเอกอาชีวอนามัยและความปลอดภัย (รับกลุ่ม แกนกลาง),สาขาวิชาสาธารณสุขศาสตร์  - อาชีวอนามัยและความปลอดภัย,3024,29,337,29,38.5566,33.0176,29,38.5566,32.5410
มหาวิทยาลัยศรีนครินทรวิโรฒ,องครักษ์,10090204112701A,C,A0049,คณะพลศึกษา,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชาสาธารณสุขศาสตร์,Admission-สาขาวิชาสาธารณสุขศาสตร์ วิชาเอกอาชีวอนามัยและความปลอดภัย (รับกลุ่ม นานาชาติ),สาขาวิชาสาธารณสุขศาสตร์  - อาชีวอนามัยและความปลอดภัย,3024,29,337,0,0.0000,0.0000,0,0.0000,0.0000
มหาวิทยาลัยศรีนครินทรวิโรฒ,องครักษ์,10090204702801A,0,A0001,คณะพลศึกษา,หลักสูตรศิลปศาสตรบัณฑิต สาขาวิชาผู้นำนันทนาการ,Admission,,,52,124,52,52.9640,40.1259,52,52.9640,39.2542
มหาวิทยาลัยศรีนครินทรวิโรฒ,องครักษ์,10090204702803A,0,A0001,คณะพลศึกษา,หลักสูตรการศึกษาบัณฑิต สาขาวิชาสุขศึกษา (กศ.บ.),Admission,,,7,172,7,63.6416,61.6602,7,62.1904,61.3401
มหาวิทยาลัยศรีนครินทรวิโรฒ,องครักษ์,10090206111701A,0,A0001,คณะพยาบาลศาสตร์,หลักสูตรพยาบาลศาสตรบัณฑิต,Admission,,,72,863,72,58.7006,50.8719,72,58.7006,50.2098
มหาวิทยาลัยศรีนครินทรวิโรฒ,องครักษ์,10090209300501A,0,A0001,คณะวิศวกรรมศาสตร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมคอมพิวเตอร์,Admission,,,28,117,28,46.2967,36.3982,28,46.2967,35.3942
มหาวิทยาลัยศรีนครินทรวิโรฒ,องครักษ์,10090209300601A,0,A0050,คณะวิศวกรรมศาสตร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมเคมี,Admission (รับกลุ่ม แกนกลาง),,3025,9,806,9,57.7159,54.0768,9,57.7159,52.6570
มหาวิทยาลัยศรีนครินทรวิโรฒ,องครักษ์,10090209300601A,0,A0051,คณะวิศวกรรมศาสตร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมเคมี,Admission (รับกลุ่ม นานาชาติ กศน. GED),,3025,9,806,0,0.0000,0.0000,0,0.0000,0.0000
มหาวิทยาลัยศรีนครินทรวิโรฒ,องครักษ์,10090209300701A,0,A0001,คณะวิศวกรรมศาสตร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมเครื่องกล,Admission,,,38,187,38,41.1690,35.7672,38,41.1690,35.2712
มหาวิทยาลัยศรีนครินทรวิโรฒ,องครักษ์,10090209300901A,0,A0054,คณะวิศวกรรมศาสตร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมชีวการแพทย์,Admission (รับกลุ่ม แกนกลาง),,3027,39,213,39,48.2666,38.7915,39,48.2666,38.6795
มหาวิทยาลัยศรีนครินทรวิโรฒ,องครักษ์,10090209300901A,0,A0055,คณะวิศวกรรมศาสตร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมชีวการแพทย์,Admission (รับกลุ่ม นานาชาติ),,3027,39,213,0,0.0000,0.0000,0,0.0000,0.0000
มหาวิทยาลัยศรีนครินทรวิโรฒ,องครักษ์,10090209301601A,A,A0001,คณะวิศวกรรมศาสตร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมไฟฟ้า,Admission-สาขาวิชาวิศวกรรมไฟฟ้า วิชาเอกวิศวกรรมไฟฟ้ากำลัง,วิชาเอกวิศวกรรมไฟฟ้ากำลัง,,8,235,8,43.3178,40.6276,8,43.3178,39.4212
มหาวิทยาลัยศรีนครินทรวิโรฒ,องครักษ์,10090209301601A,B,A0001,คณะวิศวกรรมศาสตร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมไฟฟ้า,Admission-สาขาวิชาวิศวกรรมไฟฟ้า วิชาเอกวิศวกรรมโทรคมนาคมและเทคโนโลยีสารสนเทศ,วิชาเอกวิศวกรรมโทรคมนาคมและเทคโนโลยีสารสนเทศ,,29,203,29,40.1269,35.0490,29,39.4614,34.5084
มหาวิทยาลัยศรีนครินทรวิโรฒ,องครักษ์,10090209302101A,0,A0001,คณะวิศวกรรมศาสตร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมโยธา,Admission,,,37,315,37,41.3355,36.5688,37,41.3355,36.3294
มหาวิทยาลัยศรีนครินทรวิโรฒ,องครักษ์,10090209302401C,0,A0056,คณะวิศวกรรมศาสตร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมโลจิสติกส์ (หลักสูตร 2 ภาษา),Admission (รับกลุ่ม แกนกลาง),,3028,50,334,49,44.2126,35.7428,49,44.2126,34.5976
มหาวิทยาลัยศรีนครินทรวิโรฒ,องครักษ์,10090209302401C,0,A0057,คณะวิศวกรรมศาสตร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมโลจิสติกส์ (หลักสูตร 2 ภาษา),Admission (รับกลุ่ม นานาชาติ GED),,3028,50,334,1,35.9692,35.9692,1,35.9692,35.9692
มหาวิทยาลัยศรีนครินทรวิโรฒ,องครักษ์,10090209302801A,0,A0001,คณะวิศวกรรมศาสตร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมสิ่งแวดล้อม,Admission,,,30,310,30,38.2806,34.2848,30,38.2806,33.7494
มหาวิทยาลัยศรีนครินทรวิโรฒ,องครักษ์,10090209303501A,0,A0052,คณะวิศวกรรมศาสตร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมอุตสาหการ,Admission (รับกลุ่ม แกนกลาง),,3026,20,322,19,40.8825,37.2139,20,40.0854,37.1352
มหาวิทยาลัยศรีนครินทรวิโรฒ,องครักษ์,10090209303501A,0,A0053,คณะวิศวกรรมศาสตร์,หลักสูตรวิศวกรรมศาสตรบัณฑิต สาขาวิชาวิศวกรรมอุตสาหการ,Admission (รับกลุ่ม นานาชาติ อาชีวะ GED),,3026,20,322,1,38.7498,38.7498,0,0.0000,0.0000
มหาวิทยาลัยศรีนครินทรวิโรฒ,องครักษ์,10090212130101A,A,A0001,คณะเภสัชศาสตร์,หลักสูตรเภสัชศาสตรบัณฑิต,Admission-หลักสูตรเภสัชศาสตรบัณฑิต วิชาเอกเภสัชกรรมอุตสาหการ,วิชาเอกเภสัชกรรมอุตสาหการ,,61,965,61,59.2234,53.1778,61,57.0652,52.6424
มหาวิทยาลัยศรีนครินทรวิโรฒ,องครักษ์,10090212130101A,B,A0001,คณะเภสัชศาสตร์,หลักสูตรเภสัชศาสตรบัณฑิต,Admission-หลักสูตรเภสัชศาสตรบัณฑิต วิชาเอกการบริบาลทางเภสัชกรรม,วิชาเอกการบริบาลทางเภสัชกรรม,,35,753,35,59.3950,54.4118,35,57.6598,53.6282
มหาวิทยาลัยศรีนครินทรวิโรฒ,องครักษ์,10090247500401A,A,A0001,วิทยาลัยโพธิวิชชาลัย,หลักสูตรวิทยาศาสตรบัณฑิต สาขาวิชานวัตกรรมเกษตรและการจัดการลุ่มน้ำอย่างยั่งยืน,Admission-สาขาวิชานวัตกรรมเกษตรและการจัดการลุ่มน้ำอย่างยั่งยืน วิชาเอกนวัตกรรมเกษตร,วิชาเอกนวัตกรรมเกษตร,,94,293,94,59.8910,38.3360,94,55.0980,36.2370
