programCode,university,facultyName,program,majorName,detail,weightsYear,estMinScore,tgat,tgat1,tgat2,tgat3,tpat1,tpat11,tpat12,tpat13,tpat2,tpat21,tpat22,tpat23,tpat3,tpat4,tpat5,a_lv_61,a_lv_62,a_lv_63,a_lv_64,a_lv_65,a_lv_66,a_lv_70,a_lv_81,a_lv_82,a_lv_83,a_lv_84,a_lv_85,a_lv_86,a_lv_87,a_lv_88,a_lv_89
10080205902801B,มหาวิทยาลัยศิลปากร,คณะอักษรศาสตร์,อ.บ.(เอเชียศึกษา),ภาษาญี่ปุ่น,,2569,56.5008,50,,,,,,,,,,,,,,,,,,,,,15,15,20,,,,,,,
10080205902801B,มหาวิทยาลัยศิลปากร,คณะอักษรศาสตร์,อ.บ.(เอเชียศึกษา),ภาษาเกาหลี,,2569,56.5008,50,,,,,,,,,,,,,,,,,,,,,15,15,20,,,,,,,
10080205902801B,มหาวิทยาลัยศิลปากร,คณะอักษรศาสตร์,อ.บ.(เอเชียศึกษา),ภาษาเวียดนาม,,2569,56.5008,50,,,,,,,,,,,,,,,,,,,,,15,15,20,,,,,,,
10080205903001A,มหาวิทยาลัยศิลปากร,คณะอักษรศาสตร์,อ.บ.(ภูมิศาสตร์),,,2569,53.0246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10080205904301A,มหาวิทยาลัยศิลปากร,คณะอักษรศาสตร์,อ.บ.(นาฏยสังคีต),สังคีตศิลป์ไทย,,2569,57.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10080205901501A,มหาวิทยาลัยศิลปากร,คณะอักษรศาสตร์,อ.บ.(ปรัชญา),,,2569,55.0246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10080205901201A,มหาวิทยาลัยศิลปากร,คณะอักษรศาสตร์,อ.บ.(สารสนเทศศาสตร์และบรรณารักษศาสตร์),,,2569,54.858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10080205904302A,มหาวิทยาลัยศิลปากร,คณะอักษรศาสตร์,หลักสูตรอักษรศาสตร์ (ไม่แยกสาขาวิชา),,,2569,56.351,40,,,,,,,,,,,,,,,,,,,,,13.33,13.33,13.34,,,,,,,
10080205902402B,มหาวิทยาลัยศิลปากร,คณะอักษรศาสตร์,หลักสูตรอักษรศาสตรบัณฑิต (ยุโรปศึกษา),ภาษาฝรั่งเศส,โครงการพิเศษยุโรปศึกษา,2569,55.8008,50,,,,,,,,,,,,,,,,,,,,,15,15,20,,,,,,,
10080205902401A,มหาวิทยาลัยศิลปากร,คณะอักษรศาสตร์,อ.บ.(ภาษาตะวันตก),ภาษาฝรั่งเศส,,2569,57.5549,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,
10080205902402B,มหาวิทยาลัยศิลปากร,คณะอักษรศาสตร์,หลักสูตรอักษรศาสตรบัณฑิต (ยุโรปศึกษา),ภาษาเยอรมัน,โครงการพิเศษยุโรปศึกษา,2569,55.8008,50,,,,,,,,,,,,,,,,,,,,,15,15,20,,,,,,,
10080205902401A,มหาวิทยาลัยศิลปากร,คณะอักษรศาสตร์,หลักสูตรอักษรศาสตรบัณฑิต (ภาษาตะวันตก),ภาษาเยอรมัน,,2569,57.5549,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,
10080205901401A,มหาวิทยาลัยศิลปากร,คณะอักษรศาสตร์,หลักสูตรอักษรศาสตรบัณฑิต (ประวัติศาสตร์),,,2569,56.5246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100326620102E,มหาวิทยาลัยสงขลานครินทร์,คณะการบริการและการท่องเที่ยว,บธ.บ. การจัดการการท่องเที่ยว (นานาชาติ),,โครงการการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 รับตรงร่วมกัน (Admission 1),2569,24.084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100326620101E,มหาวิทยาลัยสงขลานครินทร์,คณะการบริการและการท่องเที่ยว,บธ.บ. การจัดการการบริการ (หลักสูตรนานาชาติ),,โครงการการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission,2569,28.0425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100326610801E,มหาวิทยาลัยสงขลานครินทร์,คณะการบริการและการท่องเที่ยว,บธ.บ. การจัดการนวัตกรรมทางธุรกิจ (หลักสูตรนานาชาติ),,โครงการการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission,2569,28.9455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100113110701A,มหาวิทยาลัยสงขลานครินทร์,คณะการแพทย์แผนไทย,พท.บ. การแพทย์แผนไทยบัณฑิต,,โครงการการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 รับตรงร่วมกัน (Admission 1),2569,35.5607,15,,,,,,,,,,,,15,,,5,,,,20,30,,,15,,,,,,,
10100106212901A,มหาวิทยาลัยสงขลานครินทร์,คณะทรัพยากรธรรมชาติ,วท.บ. วาริชศาสตร์,,โครงการการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 รับตรงร่วมกัน (Admission 1),2569,23.7895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100106501201A,มหาวิทยาลัยสงขลานครินทร์,คณะทรัพยากรธรรมชาติ,วท.บ. สัตวศาสตร์,,โครงการการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 รับตรงร่วมกัน (Admission 1),2569,25.2858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100106500201A,มหาวิทยาลัยสงขลานครินทร์,คณะทรัพยากรธรรมชาติ,วท.บ. เกษตรศาสตร์,,โครงการการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 รับตรงร่วมกัน (Admission 1),2569,19.3218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100114111301A,มหาวิทยาลัยสงขลานครินทร์,คณะเทคนิคการแพทย์,วท.บ. เทคนิคการแพทย์,,โครงการการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 รับตรงร่วมกัน (Admission 1),2569,51.4757,20,,,,,,,,,,,,,,,10,,,,25,25,,,20,,,,,,,
10100328213001A,มหาวิทยาลัยสงขลานครินทร์,คณะเทคโนโลยีและสิ่งแวดล้อม,วท.บ. วิทยาศาสตร์ทางทะเลและการจัดการชายฝั่ง,,โครงการการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 รับตรงร่วมกัน (Admission 1),2569,25.3018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100328211901A,มหาวิทยาลัยสงขลานครินทร์,คณะเทคโนโลยีและสิ่งแวดล้อม,วท.บ. เทคโนโลยีภูมิสารสนเทศสิ่งแวดล้อม,,โครงการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission รูปแบบที่ 1,2568,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100433500401A,มหาวิทยาลัยสงขลานครินทร์,คณะนวัตกรรมการเกษตร ประมง และอาหาร,วท.บ. วิทยาศาสตร์และเทคโนโลยีการเกษตร,เทคโนโลยีจุลินทรีย์,โครงการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission รูปแบบที่ 2,2569,40.933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100111901002B,มหาวิทยาลัยสงขลานครินทร์,คณะนิติศาสตร์,น.บ. นิติศาสตรบัณฑิต (ภาคสมทบ),,โครงการการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 รับตรงร่วมกัน (Admission 1),2569,37.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100111901001A,มหาวิทยาลัยสงขลานครินทร์,คณะนิติศาสตร์,น.บ. นิติศาสตรบัณฑิต (ภาคปกติ),,โครงการการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 รับตรงร่วมกัน (Admission 1),2569,50.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100104111701A,มหาวิทยาลัยสงขลานครินทร์,คณะพยาบาลศาสตร์,พย.บ. พยาบาลศาสตรบัณฑิต,,โครงการการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 รับตรงร่วมกัน (Admission 1),2569,36.3274,,,,,,,,,,,,,,,,20,,,,30,30,,,20,,,,,,,
10100225111701A,มหาวิทยาลัยสงขลานครินทร์,คณะพยาบาลศาสตร์ วิทยาเขตปัตตานี,พย.บ. พยาบาลศาสตรบัณฑิต,,โครงการการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 รับตรงร่วมกัน (Admission 1),2569,39.9796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100534610801A,มหาวิทยาลัยสงขลานครินทร์,คณะพาณิชยศาสตร์และการจัดการ,บธ.บ. การเงิน ประกันภัยและการจัดการความเสี่ยง,,โครงการการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission,2569,38.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100534610901A,มหาวิทยาลัยสงขลานครินทร์,คณะพาณิชยศาสตร์และการจัดการ,บธ.บ. การจัดการสารสนเทศและเทคโนโลยีดิจิทัล,,โครงการการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 Admission,2569,27.044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100534620101A,มหาวิทยาลัยสงขลานครินทร์,คณะพาณิชยศาสตร์และการจัดการ,บธ.บ. การจัดการการท่องเที่ยว,,โครงการการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 รับตรงร่วมกัน (Admission 1),2569,19.4315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100534610501A,มหาวิทยาลัยสงขลานครินทร์,คณะพาณิชยศาสตร์และการจัดการ,บช.บ. บัญชีบัณฑิต,,โครงการการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 รับตรงร่วมกัน (Admission 1),2569,38.156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100534610601A,มหาวิทยาลัยสงขลานครินทร์,คณะพาณิชยศาสตร์และการจัดการ,บธ.บ. การตลาด,,โครงการการคัดเลือกบุคคลเข้าศึกษาระดับปริญญาตรี รอบที่ 3 รับตรงร่วมกัน (Admission 1),2569,29.683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
